survey_id,date,id,tree_code,site,zone,plot,genus,spp,tree_number,trunk_number,dbh_mm,health,alive,standing,old_tag,notes
May_2024,05/22/24,Nys.syl.377.1,M6_377_Nys,BRNV,M,6,Nys,syl,377,1,109,0,0,1,,
May_2024,05/22/24,Pin.tae.378.1,M6_378_Pin,BRNV,M,6,Pin,tae,378,1,345,4,1,1,,
May_2024,05/22/24,Jun.vir.379.1,M6_379_Jun,BRNV,M,6,Jun,vir,379,1,87,0,0,1,,
May_2024,05/22/24,Jun.vir.380.1,M6_380_Jun,BRNV,M,6,Jun,vir,380,1,163,7,1,1,,
May_2024,05/22/24,Jun.vir.381.1,M6_381_Jun,BRNV,M,6,Jun,vir,381,1,181,6,1,1,,
May_2024,05/22/24,Jun.vir.383.1,M6_382_Jun,BRNV,M,6,Jun,vir,382,1,,0,0,1,,
May_2024,05/22/24,#REF!,M6_383_Jun,BRNV,M,6,Jun,vir,383,1,100,0,0,1,,poison ivy
May_2024,05/22/24,Pin.tae.384.1,M6_384_Pin,BRNV,M,6,Pin,tae,384,1,196,3,1,1,,poison ivy
May_2024,05/22/24,Jun.vir.385.1,M6_385_Jun,BRNV,M,6,Jun,vir,385,1,,,,,,poison ivy
May_2024,05/22/24,Jun.vir.386.1,M6_386_Jun,BRNV,M,6,Jun,vir,386,1,110,5,1,1,,poison ivy
May_2024,05/22/24,Jun.vir.387.1,M6_387_Jun,BRNV,M,6,Jun,vir,387,1,80,,,,,poison ivy
May_2024,05/22/24,Jun.vir.388.1,M6_388_Jun,BRNV,M,6,Jun,vir,388,1,201,7,1,1,,
May_2024,05/22/24,Pin .tae.389.1,M6_389_Pin ,BRNV,M,6,Pin ,tae,389,1,367,5,1,1,,
May_2024,05/22/24,Nys.syl.390.1,M6_390_Nys,BRNV,M,6,Nys,syl,390,1,140,0,1,1,,DBH estimated
May_2024,05/22/24,Nys.syl.391.1,M6_391_Nys,BRNV,M,6,Nys,syl,391,1,135,3,1,1,,
May_2024,05/22/24,Pin.tae.392.1,M6_392_Pin,BRNV,M,6,Pin,tae,392,1,475,0,0,1,,
May_2024,05/22/24,Jun.vir.393.1,M6_393_Jun,BRNV,M,6,Jun,vir,393,1,,,,,,
May_2024,05/22/24,Nys.syl.394.1,M6_394_Nys,BRNV,M,6,Nys,syl,394,1,204,2,1,1,,
May_2024,05/22/24,Nys.syl.395.1,M6_395_Nys,BRNV,M,6,Nys,syl,395,1,63,0,0,1,,
May_2024,05/22/24,Pin.tae.396.1,M6_396_Pin,BRNV,M,6,Pin,tae,396,1,490,3,1,1,,
May_2024,05/22/24,Pin.tae.397.1,M6_397_Pin,BRNV,M,6,Pin,tae,397,1,206,2,1,1,,
May_2024,05/22/24,Jun.vir.398.1,M6_398_Jun,BRNV,M,6,Jun,vir,398,1,65,0,0,1,,
May_2024,05/22/24,Jun.vir.399.1,M6_399_Jun,BRNV,M,6,Jun,vir,399,1,181,6,,,,
May_2024,05/22/24,Nys.syl.400.1,M6_400_Nys,BRNV,M,6,Nys,syl,400,1,180,8,1,1,,
May_2024,05/22/24,Mor.cer.505.1,M6_505_Mor,BRNV,M,6,Mor,cer,505,1,68,7,1,1,,
May_2024,05/22/24,Uni.spp.5830.1,M6_5830_Uni,BRNV,M,6,Uni,spp,5830,1,,,,,,
May_2024,05/22/24,Jun.vir.5829.1,M6_5829_Jun,BRNV,M,6,Jun,vir,5829,1,167,6,1,1,,
May_2024,05/22/24,Nys.syi.5831.1,M6_5831_Nys,BRNV,M,6,Nys,syi,5831,1,173,0,0,1,,
May_2024,05/22/24,Pin.tae.5864.1,M6_5864_Pin,BRNV,M,6,Pin,tae,5864,1,337,4,1,1,,
May_2024,05/22/24,Jun.vir.5865.1,M6_5865_Jun,BRNV,M,6,Jun,vir,5865,1,133,5,1,1,,
May_2024,05/22/24,Pin.tae.5866.1,M6_5866_Pin,BRNV,M,6,Pin,tae,5866,1,235,3,1,1,,
May_2024,05/22/24,Jun.vir.5867.1,M 6_5867_Jun,BRNV,M ,6,Jun,vir,5867,1,122,6,1,1,,
May_2024,05/22/24,Uni.spp.5868.1,M6_5868_Uni,BRNV,M,6,Uni,spp,5868,1,122,2,1,1,,
May_2024,05/22/24,Jun.vir.5869.1,M6_5869_Jun,BRNV,M,6,Jun,vir,5869,1,72,0,0,1,,
May_2024,05/22/24,Jun.vir.385.2,M6_385_Jun,BRNV,M,6,Jun,vir,385,2,,,,,,
May_2024,05/22/24,Jun.vir.5145.1,M6_5145_Jun,BRNV,M,6,Jun,vir,5145,1,40,0,0,1,,New
May_2024,05/22/24,Mer.cer.5144.1,M6_5144_Mer,BRNV,M,6,Mer,cer,5144,1,60,3,1,1,,New
May_2024,05/22/24,Mer.cer.5143.1,M6_5143_Mer,BRNV,M,6,Mer,cer,5143,1,52,2,1,1,,New
May_2024,05/22/24,Mer.cer.505.2,M6_505_Mer,BRNV,M,6,Mer,cer,505,2,65,5,1,1,,Added
May_2024,05/22/24,Nys.syl.2469.1,M5_2469_Nys,BRNV,M,5,Nys,syl,2469,1,82,6,1,1,,
May_2024,05/22/24,Pin.tae.4270.1,M5_4270_Pin,BRNV,M,5,Pin,tae,4270,1,,,,,,
May_2024,05/22/24,Pin.tae.2471.1,M5_2471_Pin,BRNV,M,5,Pin,tae,2471,1,,,,,,
May_2024,05/22/24,Nys.syl.2472.1,M5_2472_Nys,BRNV,M,5,Nys,syl,2472,1,,,,,,
May_2024,05/22/24,Pin.tae.2473.1,M5_2473_Pin,BRNV,M,5,Pin,tae,2473,1,,,,,,
May_2024,05/22/24,Pin.tae.2474.1,M5_2474_Pin,BRNV,M,5,Pin,tae,2474,1,,,,,,
May_2024,05/22/24,Pin.tae.2475.1,M5_2475_Pin,BRNV,M,5,Pin,tae,2475,1,,,,,,
May_2024,05/22/24,Nys.syl.2476.1,M5_2476_Nys,BRNV,M,5,Nys,syl,2476,1,,,,,,
May_2024,05/22/24,Pin.tae.2477.1,M5_2477_Pin,BRNV,M,5,Pin,tae,2477,1,,,,,,
May_2024,05/22/24,Pin.tae.2478.1,M5_2478_Pin,BRNV,M,5,Pin,tae,2478,1,,,,,,450 dhas.1
May_2024,05/22/24,Nys.syl.2479.1,M5_2479_Nys,BRNV,M,5,Nys,syl,2479,1,,,,,,
May_2024,05/22/24,Nys.syl.2480.1,M5_2480_Nys,BRNV,M,5,Nys,syl,2480,1,,,,,,
May_2024,05/22/24,Nys.syl.2481.1,M5_2481_Nys,BRNV,M,5,Nys,syl,2481,1,53,4,1,1,,
May_2024,05/22/24,Jun.vir.2482.1,M5_2482_Jun,BRNV,M,5,Jun,vir,2482,1,55,6,1,1,,
May_2024,05/22/24,Pin.tae.2483.1,M5_2483_Pin,BRNV,M,5,Pin,tae,2483,1,432,5,1,1,,
May_2024,05/22/24,Pin.tae.2484.1,M5_2484_Pin,BRNV,M,5,Pin,tae,2484,1,,,,,,
May_2024,05/22/24,Pin.tae.2485.1,M5_2485_Pin,BRNV,M,5,Pin,tae,2485,1,283,0,0,1,,
May_2024,05/22/24,Pin.tae.2486.1,M5_2486_Pin,BRNV,M,5,Pin,tae,2486,1,200,5,1,1,,
May_2024,05/22/24,Jun.vir.2487.1,M5_2487_Jun,BRNV,M,5,Jun,vir,2487,1,145,4,1,1,,
May_2024,05/22/24,Pin.tae.2488.1,M5_2488_Pin,BRNV,M,5,Pin,tae,2488,1,353,5,1,1,,
May_2024,05/22/24,Pin.tae.2489.1,M5_2489_Pin,BRNV,M,5,Pin,tae,2489,1,239,2,1,1,,
May_2024,05/22/24,Pin.tae.2490.1,M5_2490_Pin,BRNV,M,5,Pin,tae,2490,1,320,0,0,1,,
May_2024,05/22/24,Pin.tae.2491.1,M5_2491_Pin,BRNV,M,5,Pin,tae,2491,1,376,3,1,1,,
May_2024,05/22/24,Nys.syl.2492.1,M5_2492_Nys,BRNV,M,5,Nys,syl,2492,1,148,8,1,1,,
May_2024,05/22/24,Pin.tae.2493.1,M5_2493_Pin,BRNV,M,5,Pin,tae,2493,1,423,5,1,1,,
May_2024,05/22/24,Jun.vir.2494.1,M5_2494_Jun,BRNV,M,5,Jun,vir,2494,1,52,0,0,1,,
May_2024,05/22/24,Pin.tae.2495.1,M5_2495_Pin,BRNV,M,5,Pin,tae,2495,1,233,0,0,1,,
May_2024,05/22/24,Jun.vir.2496.1,M5_2496_Jun,BRNV,M,5,Jun,vir,2496,1,204,7,1,1,,
May_2024,05/22/24,Pin.tae.2497.1,M5_2497_Pin,BRNV,M,5,Pin,tae,2497,1,289,0,0,1,,
May_2024,05/22/24,Jun.vir.2498.1,M5_2498_Jun,BRNV,M,5,Jun,vir,2498,1,135,7,1,1,,
May_2024,05/22/24,Nys.syl.2500.1,M5_2500_Nys,BRNV,M,5,Nys,syl,2500,1,141,3,1,1,,
May_2024,05/22/24,Jun.vir.500.1,M5_500_Jun,BRNV,M,5,Jun,vir,500,1,144,8,1,1,,
May_2024,05/22/24,Nys.syl.5870.1,M5_5870_Nys,BRNV,M,5,Nys,syl,5870,1,65,0,0,1,,
May_2024,05/22/24,Nys.syl.5871.1,M5_5871_Nys,BRNV,M,5,Nys,syl,5871,1,96,0,0,1,,
May_2024,05/22/24,Jun.vir.5872.1,M5_5872_Jun,BRNV,M,5,Jun,vir,5872,1,,,,,,
May_2024,05/22/24,Pin.tae.904.1,M5_904_Pin,BRNV,M,5,Pin,tae,904,1,,,,,,confirmed kill
May_2024,05/22/24,Uni.spp.910.1,M5_910_Uni,BRNV,M,5,Uni,spp,910,1,,,,,,
May_2024,05/22/24,Pin.tae.972.1,M5_972_Pin,BRNV,M,5,Pin,tae,972,1,,,,,,
May_2024,05/22/24,Mer.cer.455.1,M5_455_Mer,BRNV,M,5,Mer,cer,455,1,63,,1,1,,
May_2024,05/22/24,Mer.cer.461.1,M5_461_Mer,BRNV,M,5,Mer,cer,461,1,72,0,0,1,,
May_2024,05/22/24,Mer.cer.461.2,M5_461_Mer,BRNV,M,5,Mer,cer,461,2,63,8,1,1,,
May_2024,05/22/24,Mer.cer.467.1,M5_467_Mer,BRNV,M,5,Mer,cer,467,1,77,1,1,1,,
May_2024,05/22/24,Jun.vir.347.1,M3_347_Jun,BRNV,M,3,Jun,vir,347,1,131,0,0,1,,
May_2024,05/22/24,Pin.tae.348.1,M3_348_Pin,BRNV,M,3,Pin,tae,348,1,169,6,1,1,,
May_2024,05/22/24,Pin.tae.349.1,M3_349_Pin,BRNV,M,3,Pin,tae,349,1,512,6,1,1,,
May_2024,05/22/24,Nys.syl.350.1,M3_350_Nys,BRNV,M,3,Nys,syl,350,1,152,0,0,1,,
May_2024,05/22/24,Pin.tae.351.1,M3_351_Pin,BRNV,M,3,Pin,tae,351,1,374,5,1,1,,
May_2024,05/22/24,Pin.tae.352.1,M3_352_Pin,BRNV,M,3,Pin,tae,352,1,390,5,1,1,,
May_2024,05/22/24,Jun.vir.353.1,M3_353_Jun,BRNV,M,3,Jun,vir,353,1,216,8,1,1,,
May_2024,05/22/24,Pin.tae.354.1,M3_354_Pin,BRNV,M,3,Pin,tae,354,1,396,3,1,1,,
May_2024,05/22/24,Pin.tae.355.1,M3_355_Pin,BRNV,M,3,Pin,tae,355,1,465,2,1,1,,
May_2024,05/22/24,Jun.vir.356.1,M3_356_Jun,BRNV,M,3,Jun,vir,356,1,193,2,1,1,,
May_2024,05/22/24,Jun.vir.357.1,M3_357_Jun,BRNV,M,3,Jun,vir,357,1,188,4,1,1,,
May_2024,05/22/24,Nys.syl.358.1,M3_358_Nys,BRNV,M,3,Nys,syl,358,1,190,10,1,1,,
May_2024,05/22/24,Jun.vir.359.1,M3_359_Jun,BRNV,M,3,Jun,vir,359,1,161,0,0,1,,
May_2024,05/22/24,Pin.tae.360.1,M3_360_Pin,BRNV,M,3,Pin,tae,360,1,531,8,1,1,,
May_2024,05/22/24,Nys.syl.361.1,M3_361_Nys,BRNV,M,3,Nys,syl,361,1,192,7,1,1,,
May_2024,05/22/24,Pin.tae.364.1,M3_364_Pin,BRNV,M,3,Pin,tae,364,1,420,6,1,1,,
May_2024,05/22/24,Mor.cer.5188.1,M3_5188_Mor,BRNV,M,3,Mor,cer,5188,1,104,9,1,1,,
May_2024,05/22/24,Jun.vir.5189.1,M3_5189_Jun,BRNV,M,3,Jun,vir,5189,1,129,3,0,1,,
May_2024,05/22/24,Jun.vir.5826.1,M3_5826_Jun,BRNV,M,3,Jun,vir,5826,1,73,0,0,1,,
May_2024,05/22/24,Nys.syl.5827.1,M3_5827_Nys,BRNV,M,3,Nys,syl,5827,1,164,3,1,1,,Could be somthing else
May_2024,05/22/24,Uni.spp.5838.1,M3_5838_Uni,BRNV,M,3,Uni,spp,5838,1,210,1,1,1,,
May_2024,05/22/24,Jun.vir.911.1,M3_911_Jun,BRNV,M,3,Jun,vir,911,1,,,,,,
May_2024,05/22/24,Nys.syl.358.2,M3_358_Nys,BRNV,M,3,Nys,syl,358,2,107,9,1,1,,
May_2024,05/22/24,Jun.vir.347.2,M3_347_Jun,BRNV,M,3,Jun,vir,347,2,122,5,1,1,,
May_2024,05/22/24,Mor.cer.603.1,M3_603_Mor,BRNV,M,3,Mor,cer,603,1,80,0,0,1,,
May_2024,05/22/24,Mor .cer.603.2,M3_603_Mor ,BRNV,M,3,Mor ,cer,603,2,59,7,1,1,,
May_2024,05/22/24,Mor.cer.603.3,M3_603_Mor,BRNV,M,3,Mor,cer,603,3,50,7,1,1,,
May_2024,05/22/24,Mor.cer.605.1,M3_605_Mor,BRNV,M,3,Mor,cer,605,1,55,2,1,1,,
May_2024,5/22/24,Nys.syl.473.1,M0_473_Nys,BRNV,M,0,Nys,syl,473,1,169,4,1,1,,
May_2024,5/22/24,Nys.syl.484.1,M0_484_Nys,BRNV,M,0,Nys,syl,484,1,51,2,1,1,,
May_2024,5/22/24,Nys.syl.485.1,M0_485_Nys,BRNV,M,0,Nys,syl,485,1,238,8,1,1,,
May_2024,5/22/24,Nys.syl.486.1,M0_486_Nys,BRNV,M,0,Nys,syl,486,1,104,6,1,1,,dead 2nd stem 
May_2024,5/22/24,Nys.syl.498.1,M0_498_Nys,BRNV,M,0,Nys,syl,498,1,,,,,,
May_2024,5/22/24,Nys.syl.500.1,M0_500_Nys,BRNV,M,0,Nys,syl,500,1,121,7,1,1,,
May_2024,5/22/24,Ile.opa.513.1,M0_513_Ile,BRNV,M,0,Ile,opa,513,1,74,7,1,1,,"weirdo, split in half, not circle "
May_2024,5/22/24,Pin.tae.514.1,M0_514_Pin,BRNV,M,0,Pin,tae,514,1,352,4,1,1,,
May_2024,5/22/24,Pin.tae.515.1,M0_515_Pin,BRNV,M,0,Pin,tae,515,1,299,0,0,1,,
May_2024,5/22/24,Nys.syl.520.1,M0_520_Nys,BRNV,M,0,Nys,syl,520,1,7,,,,,
May_2024,5/22/24,Pin.tae.576.1,M0_576_Pin,BRNV,M,0,Pin,tae,576,1,350,0,0,1,,
May_2024,5/22/24,Jun.vir.577.1,M0_577_Jun,BRNV,M,0,Jun,vir,577,1,119,0,0,1,,poison ivy
May_2024,5/22/24,Nys.syl.578.1,M0_578_Nys,BRNV,M,0,Nys,syl,578,1,,0,0,0,,
May_2024,5/22/24,Nys.syl.579.1,M0_579_Nys,BRNV,M,0,Nys,syl,579,1,101,7,1,1,,might be 500 2nd trunk 
May_2024,5/22/24,Nys.syl.580.1,M0_580_Nys,BRNV,M,0,Nys,syl,580,1,77,3,1,1,,
May_2024,5/22/24,Nys.syl.581.1,M0_581_Nys,BRNV,M,0,Nys,syl,581,1,,,,,,
May_2024,5/22/24,Pin.tae.582.1,M0_582_Pin,BRNV,M,0,Pin,tae,582,1,181,0,0,1,,
May_2024,5/22/24,Uni.spp.583.1,M0_583_Uni,BRNV,M,0,Uni,spp,583,1,,,,,,
May_2024,5/22/24,Pin.tae.584.1,M0_584_Pin,BRNV,M,0,Pin,tae,584,1,494,3,1,1,,
May_2024,5/22/24,Jun.vir.585.1,M0_585_Jun,BRNV,M,0,Jun,vir,585,1,56,0,0,1,,
May_2024,5/22/24,Jun.vir.586.1,M0_586_Jun,BRNV,M,0,Jun,vir,586,1,85,0,0,1,,
May_2024,5/22/24,Jun.vir.587.1,M0_587_Jun,BRNV,M,0,Jun,vir,587,1,81,0,0,1,,
May_2024,5/22/24,Uni.spp.588.1,M0_588_Uni,BRNV,M,0,Uni,spp,588,1,,0,0,0,,Ace. Rub
May_2024,5/22/24,Pin.tae.801.1,M0_801_Pin,BRNV,M,0,Pin,tae,801,1,407,4,1,1,,
May_2024,5/22/24,Nys.syl.802.1,M0_802_Nys,BRNV,M,0,Nys,syl,802,1,,0,0,1,,ivy
May_2024,5/22/24,Nys.syl.803.1,M0_803_Nys,BRNV,M,0,Nys,syl,803,1,163,7,1,1,,
May_2024,5/22/24,Nys.syl.804.1,M0_804_Nys,BRNV,M,0,Nys,syl,804,1,34,1,1,1,,
May_2024,5/22/24,Ile.opa.805.1,M0_805_Ile,BRNV,M,0,Ile,opa,805,1,,,,,,
May_2024,5/22/24,Ile.opa.806.1,M0_806_Ile,BRNV,M,0,Ile,opa,806,1,87,7,1,1,,
May_2024,5/22/24,Pin.tae.807.1,M0_807_Pin,BRNV,M,0,Pin,tae,807,1,431,7,1,1,,
May_2024,5/22/24,Nys.syl.808.1,M0_808_Nys,BRNV,M,0,Nys,syl,808,1,,0,0,1,,
May_2024,5/22/24,Jun.vir.809.1,M0_809_Jun,BRNV,M,0,Jun,vir,809,1,100,0,0,1,,
May_2024,5/22/24,Pin.tae.810.1,M0_810_Pin,BRNV,M,0,Pin,tae,810,1,409,5,1,1,,
May_2024,5/22/24,Pin.tae.811.1,M0_811_Pin,BRNV,M,0,Pin,tae,811,1,420,5,1,1,,
May_2024,5/22/24,Ile.opa.812.1,M0_812_Ile,BRNV,M,0,Ile,opa,812,1,112,6,1,1,,
May_2024,5/22/24,Ile.opa.813.1,M0_813_Ile,BRNV,M,0,Ile,opa,813,1,,,0,,,
May_2024,5/22/24,Pin.tae.814.1,M0_814_Pin,BRNV,M,0,Pin,tae,814,1,,0,0,0,,
May_2024,5/22/24,Pin.tae.815.1,M0_815_Pin,BRNV,M,0,Pin,tae,815,1,250,3,1,1,,
May_2024,5/22/24,Pin.tae.816.1,M0_816_Pin,BRNV,M,0,Pin,tae,816,1,99,0,0,0,,
May_2024,5/22/24,Nys.syl.817.1,M0_817_Nys,BRNV,M,0,Nys,syl,817,1,110,7,1,1,,
May_2024,5/22/24,Nys.syl.818.1,M0_818_Nys,BRNV,M,0,Nys,syl,818,1,169,8,1,1,,
May_2024,5/22/24,Nys.syl.819.1,M0_819_Nys,BRNV,M,0,Nys,syl,819,1,100,6,1,1,,
May_2024,5/22/24,Nys.syl.820.1,M0_820_Nys,BRNV,M,0,Nys,syl,820,1,181,9,1,1,,
May_2024,5/22/24,Nys.syl.821.1,M0_821_Nys,BRNV,M,0,Nys,syl,821,1,115,5,1,1,,
May_2024,5/22/24,Uni.spp.822.1,M0_822_Uni,BRNV,M,0,Uni,spp,822,1,87,0,0,1,,
May_2024,5/22/24,Pin.tae.823.1,M0_823_Pin,BRNV,M,0,Pin,tae,823,1,326,4,1,1,,out the plot
May_2024,5/22/24,Pin.tae.824.1,M0_824_Pin,BRNV,M,0,Pin,tae,824,1,290,4,1,1,,
May_2024,5/22/24,Pin.tae.825.1,M0_825_Pin,BRNV,M,0,Pin,tae,825,1,484,6,1,1,,
May_2024,5/22/24,Pin.tae.826.1,M0_826_Pin,BRNV,M,0,Pin,tae,826,1,81,2,1,1,,
May_2024,5/22/24,Pin.tae.827.1,M0_827_Pin,BRNV,M,0,Pin,tae,827,1,348,5,1,1,,
May_2024,5/22/24,Jun.vir.828.1,M0_828_Jun,BRNV,M,0,Jun,vir,828,1,161,4,1,1,,
May_2024,5/22/24,Ile.opa.909.1,M0_909_Ile,BRNV,M,0,Ile,opa,909,1,33,0,0,1,,
May_2024,5/22/24,Uni.spp.803.2,M0_803_Uni,BRNV,M,0,Uni,spp,803,2,112,0,0,1,,zombie!!!
May_2024,5/22/24,Nys.syl.817.2,M0_817_Nys,BRNV,M,0,Nys,syl,817,2,78,7,1,1,,
May_2024,5/22/24,Nys.syl.5150.1,M0_5150_Nys,BRNV,M,0,Nys,syl,5150,1,101,0,0,1,,Added
May_2024,5/22/24,Nys.syl.5150.2,M0_5150_Nys,BRNV,M,0,Nys,syl,5150,2,62,0,0,0,,Added
May_2024,5/21/24,Jun.vir.107.1,L1_107_Jun,BRNV,L,1,Jun,vir,107,1,95,7,1,1,,
May_2024,5/21/24,Pin.tae.108.1,L1_108_Pin,BRNV,L,1,Pin,tae,108,1,321,0,0,1,,
May_2024,5/21/24,Jun.vir.109.1,L1_109_Jun,BRNV,L,1,Jun,vir,109,1,240,7,1,1,,
May_2024,5/21/24,Pin.tae.110.1,L1_110_Pin,BRNV,L,1,Pin,tae,110,1,332,0,0,1,,
May_2024,5/21/24,Pin.tae.111.1,L1_111_Pin,BRNV,L,1,Pin,tae,111,1,260,,,,,
May_2024,5/21/24,Jun.vir.112.1,L1_112_Jun,BRNV,L,1,Jun,vir,112,1,147,6,1,1,,
May_2024,5/21/24,Pin.tae.113.1,L1_113_Pin,BRNV,L,1,Pin,tae,113,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.114.1,L1_114_Jun,BRNV,L,1,Jun,vir,114,1,178,7,1,1,,
May_2024,5/21/24,Pin.tae.115.1,L1_115_Pin,BRNV,L,1,Pin,tae,115,1,125,3,1,1,,
May_2024,5/21/24,Jun.vir.116.1,L1_116_Jun,BRNV,L,1,Jun,vir,116,1,173,5,1,1,,
May_2024,5/21/24,Pin.tae.117.1,L1_117_Pin,BRNV,L,1,Pin,tae,117,1,,0,0,0,,
May_2024,5/21/24,Jun.vir.118.1,L1_118_Jun,BRNV,L,1,Jun,vir,118,1,179,7,1,1,,
May_2024,5/21/24,Jun.vir.119.1,L1_119_Jun,BRNV,L,1,Jun,vir,119,1,80,2,1,1,,
May_2024,5/21/24,Jun.vir.120.1,L1_120_Jun,BRNV,L,1,Jun,vir,120,1,158,6,1,1,,
May_2024,5/21/24,Pin.tae.121.1,L1_121_Pin,BRNV,L,1,Pin,tae,121,1,144,0,0,1,,
May_2024,5/21/24,Jun.vir.122.1,L1_122_Jun,BRNV,L,1,Jun,vir,122,1,85,1,1,1,,
May_2024,5/21/24,Jun.vir.123.1,L1_123_Jun,BRNV,L,1,Jun,vir,123,1,129,7,1,1,,
May_2024,5/21/24,Jun.vir.124.1,L1_124_Jun,BRNV,L,1,Jun,vir,124,1,126,7,1,1,,
May_2024,5/21/24,Pin.tae.125.1,L1_125_Pin,BRNV,L,1,Pin,tae,125,1,332,0,0,1,,
May_2024,5/21/24,Pin.tae.126.1,L1_126_Pin,BRNV,L,1,Pin,tae,126,1,,,,,,couldn't find
May_2024,5/21/24,Pin.tae.127.1,L1_127_Pin,BRNV,L,1,Pin,tae,127,1,105,0,0,1,,
May_2024,5/21/24,Pin.tae.128.1,L1_128_Pin,BRNV,L,1,Pin,tae,128,1,418,2,1,1,,
May_2024,5/21/24,Jun.vir.129.1,L1_129_Jun,BRNV,L,1,Jun,vir,129,1,155,3,1,1,,
May_2024,5/21/24,Pin.tae.130.1,L1_130_Pin,BRNV,L,1,Pin,tae,130,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.131.1,L1_131_Jun,BRNV,L,1,Jun,vir,131,1,112,5,1,1,,
May_2024,5/21/24,Jun.vir.132.1,L1_132_Jun,BRNV,L,1,Jun,vir,132,1,184,,,,,
May_2024,5/21/24,Jun.vir.133.1,L1_133_Jun,BRNV,L,1,Jun,vir,133,1,89,0,0,1,,
May_2024,5/21/24,Jun.vir.134.1,L1_134_Jun,BRNV,L,1,Jun,vir,134,1,126,7,1,1,,
May_2024,5/21/24,Jun.vir.135.1,L1_135_Jun,BRNV,L,1,Jun,vir,135,1,126,6,1,1,,
May_2024,5/21/24,Jun.vir.136.1,L1_136_Jun,BRNV,L,1,Jun,vir,136,1,72,3,1,1,,
May_2024,5/21/24,Pin.tae.137.1,L1_137_Pin,BRNV,L,1,Pin,tae,137,1,,0,0,0,,
May_2024,5/21/24,Pin.tae.138.1,L1_138_Pin,BRNV,L,1,Pin,tae,138,1,245,0,0,1,,
May_2024,5/21/24,Jun.vir.139.1,L1_139_Jun,BRNV,L,1,Jun,vir,139,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.140.1,L1_140_Jun,BRNV,L,1,Jun,vir,140,1,68,0,0,1,,
May_2024,5/21/24,Jun.vir.141.1,L1_141_Jun,BRNV,L,1,Jun,vir,141,1,120,7,1,1,,
May_2024,5/21/24,Jun.vir.142.1,L1_142_Jun,BRNV,L,1,Jun,vir,142,1,79,0,0,1,,
May_2024,5/21/24,Pin.tae.143.1,L1_143_Pin,BRNV,L,1,Pin,tae,143,1,305,0,0,1,,
May_2024,5/21/24,Nys.syl.144.1,L1_144_Nys,BRNV,L,1,Nys,syl,144,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.145.1,L1_145_Jun,BRNV,L,1,Jun,vir,145,1,300,8,1,1,,
May_2024,5/21/24,Jun.vir.146.1,L1_146_Jun,BRNV,L,1,Jun,vir,146,1,177,7,1,1,,
May_2024,5/21/24,Jun.vir.147.1,L1_147_Jun,BRNV,L,1,Jun,vir,147,1,90,0,0,1,,
May_2024,5/21/24,Jun.vir.148.1,L1_148_Jun,BRNV,L,1,Jun,vir,148,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.149.1,L1_149_Jun,BRNV,L,1,Jun,vir,149,1,,,,,,
May_2024,5/21/24,Mor.cer.453.1,L1_453_Mor,BRNV,L,1,Mor,cer,453,1,117,5,1,1,,
May_2024,5/21/24,Uni.spp.456.1,L1_456_Uni,BRNV,L,1,Uni,spp,456,1,,,,,,couldn't find
May_2024,5/21/24,Uni.spp.474.1,L1_474_Uni,BRNV,L,1,Uni,spp,474,1,,,,,,couldn't find
May_2024,5/21/24,Uni.spp.5024.1,L1_5024_Uni,BRNV,L,1,Uni,spp,5024,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.5028.1,L1_5028_Jun,BRNV,L,1,Jun,vir,5028,1,,,,,,couldn't find
May_2024,5/21/24,Uni.spp.5050.1,L1_5050_Uni,BRNV,L,1,Uni,spp,5050,1,125,2,1,1,,zombie?
May_2024,5/21/24,Jun.vir.5051.1,L1_5051_Jun,BRNV,L,1,Jun,vir,5051,1,210,7,1,1,,
May_2024,5/21/24,Uni.spp.5052.1,L1_5052_Uni,BRNV,L,1,Uni,spp,5052,1,184,3,1,1,,
May_2024,5/21/24,Uni.spp.5053.1,L1_5053_Uni,BRNV,L,1,Uni,spp,5053,1,161,4,1,1,,
May_2024,5/21/24,Uni.spp.5055.1,L1_5055_Uni,BRNV,L,1,Uni,spp,5055,1,,,,,,couldn't find
May_2024,5/21/24,Jun.vir.5056.1,L1_5056_Jun,BRNV,L,1,Jun,vir,5056,1,107,3,1,1,,
May_2024,5/21/24,Jun.vir.5057.1,L1_5057_Jun,BRNV,L,1,Jun,vir,5057,1,68,6,1,1,,
May_2024,5/21/24,Uni.spp.5058.1,L1_5058_Uni,BRNV,L,1,Uni,spp,5058,1,,,,,,poison ivy
May_2024,5/21/24,Uni.spp.5059.1,L1_5059_Uni,BRNV,L,1,Uni,spp,5059,1,74,0,0,1,,
May_2024,5/21/24,Jun.vir.5060.1,L1_5060_Jun,BRNV,L,1,Jun,vir,5060,1,101,7,1,1,,
May_2024,5/21/24,Jun.vir.5061.1,L1_5061_Jun,BRNV,L,1,Jun,vir,5061,1,145,3,1,1,,
May_2024,5/21/24,Jun.vir.5062.1,L1_5062_Jun,BRNV,L,1,Jun,vir,5062,1,153,4,1,1,,
