survey_id,date,site,zone,plot,tree_number,tree_code,trunk_number,genus,spp,dbh_mm,health,alive,standing,old_tag,notes
October_2024,2024-10-02,BRNV,R,R1,955,R1_955_Ile,1,Ilex,opaca,139.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,956,R1_956_Pin,1,Pinus,taeda,463.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,957,R1_957_Ile,1,Ilex,opaca,144.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,958,R1_958_Ile,1,Ilex,opaca,75.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,959,R1_959_Ile,1,Ilex,opaca,108.0,9.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,960,R1_960_Ace,1,Acer,rubrum,184.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,961,R1_961_Ace,1,Acer,rubrum,156.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,962,R1_962_Liq,1,Liquidambar,styraciflua,325.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,963,R1_963_Uni,1,Unidentifiable,spp.,73.0,0.0,False,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R1,983,R1_983_Ile,1,Ilex,opaca,102.0,4.0,True,True,,snapped in half
October_2024,2024-10-02,BRNV,R,R1,984,R1_984_Ace,1,Acer,rubrum,170.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,938,R1_938_Ile,2,Ilex,opaca,217.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,958,R1_958_Ile,2,Ilex,opaca,43.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,938,R1_938_Ile,3,Ilex,opaca,52.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,960,R1_960_Ace,2,Acer,rubrum,169.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,929,R1_929_Ace,2,Acer,rubrum,204.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,929,R1_929_Ace,1,Acer,rubrum,429.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R1,998,R1_998_Ile,2,Ilex,opaca,45.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,601,R2_601_Ile,1,Ilex,opaca,187.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,602,R2_602_Car,1,Carya,tomentosa,79.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,603,R2_603_Nys,1,Nyssa,sylvatica,96.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,604,R2_604_Ile,1,Ilex,opaca,96.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,605,R2_605_Pru,1,Prunus,serotina,129.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,606,R2_606_Ile,1,Ilex,opaca,118.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,607,R2_607_Liq,1,Liquidambar,styraciflua,306.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,608,R2_608_Ile,1,Ilex,opaca,95.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,609,R2_609_Pin,1,Pinus,taeda,616.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,610,R2_610_Ace,1,Acer,rubrum,361.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,611,R2_611_Ile,1,Ilex,opaca,140.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,612,R2_612_Ile,1,Ilex,opaca,194.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,613,R2_613_Ace,1,Acer,rubrum,318.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,614,R2_614_Pru,1,Prunus,serotina,103.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,615,R2_615_Ile,1,Ilex,opaca,112.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,616,R2_616_Ile,1,Ilex,opaca,80.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,617,R2_617_Ile,1,Ilex,opaca,80.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,618,R2_618_Ile,1,Ilex,opaca,161.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,619,R2_619_Pin,1,Pinus,taeda,523.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,620,R2_620_Pin,1,Pinus,taeda,502.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,621,R2_621_Ile,1,Ilex,opaca,59.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,622,R2_622_Ile,1,Ilex,opaca,64.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,623,R2_623_Pru,1,Prunus,serotina,129.0,3.0,,True,,
October_2024,2024-10-02,BRNV,R,R2,624,R2_624_Ile,1,Ilex,opaca,158.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,625,R2_625_Ile,1,Ilex,opaca,57.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,626,R2_626_Ile,1,Ilex,opaca,167.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,627,R2_627_Ile,1,Ilex,opaca,41.0,0.0,False,False,,
October_2024,2024-10-02,BRNV,R,R2,628,R2_628_Pin,1,Pinus,taeda,59.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,629,R2_629_Pin,1,Pinus,taeda,496.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,630,R2_630_Ile,1,Ilex,opaca,31.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,631,R2_631_Ile,1,Ilex,opaca,49.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,632,R2_632_Mor,1,Morella,cerifera,86.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,633,R2_633_Cor,1,Cornus,florida,97.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,634,R2_634_Ile,1,Ilex,opaca,113.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,635,R2_635_Cor,1,Cornus,florida,94.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,636,R2_636_Pin,1,Pinus,taeda,461.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,637,R2_637_Ile,1,Ilex,opaca,164.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,638,R2_638_Liq,1,Liquidambar,styraciflua,568.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,639,R2_639_Pru,1,Prunus,serotina,132.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,931,R2_931_Pin,1,Pinus,taeda,559.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,933,R2_933_Vac,1,Vaccinium,spp.,29.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,965,R2_965_Uni,1,Unidentifiable,spp.,82.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,967,R2_967_Ile,1,Ilex,opaca,154.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,980,R2_980_Ile,1,Ilex,opaca,46.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,981,R2_981_Ile,1,Ilex,opaca,88.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,993,R2_993_Ile,1,Ilex,opaca,84.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,994,R2_994_Ile,1,Ilex,opaca,63.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,996,R2_996_Ile,1,Ilex,opaca,116.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,997,R2_997_Nys,1,Nyssa,sylvatica,293.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,605,R2_605_Pru,2,Prunus,serotina,105.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,612,R2_612_Ile,2,Ilex,opaca,49.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,623,R2_623_Pru,2,Prunus,serotina,47.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,626,R2_626_Ile,2,Ilex,opaca,59.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,632,R2_632_Mor,2,Morella,cerifera,58.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R2,634,R2_634_Ile,2,Ilex,opaca,54.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R2,965,R2_965_Uni,2,Unidentifiable,spp.,,,,False,,broken dead below dbh?
October_2024,2024-10-02,BRNV,R,R2,5104,R2_5104_Ile,1,Ilex,opaca,145.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,640,R3_640_Pin,1,Pinus,taeda,458.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,641,R3_641_Ace,1,Acer,rubrum,193.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,642,R3_642_Pin,1,Pinus,taeda,452.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,643,R3_643_Pin,1,Pinus,taeda,666.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,644,R3_644_Ile,1,Ilex,opaca,58.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,645,R3_645_Pin,1,Pinus,taeda,364.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,646,R3_646_Pin,1,Pinus,taeda,387.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,647,R3_647_Ace,1,Acer,rubrum,160.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,648,R3_648_Nys,1,Nyssa,sylvatica,81.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,649,R3_649_Ace,1,Acer,rubrum,66.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,650,R3_650_Vac,1,Vaccinium,spp.,29.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,659,R3_659_Nys,1,Nyssa,sylvatica,171.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,663,R3_663_Ace,1,Acer,rubrum,202.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,664,R3_664_Nys,1,Nyssa,sylvatica,49.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,665,R3_665_Vac,1,Vaccinium,spp.,37.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,671,R3_671_Ace,1,Acer,rubrum,65.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,672,R3_672_Ace,1,Acer,rubrum,125.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,673,R3_673_Uni,1,Unidentifiable,spp.,30.0,0.0,False,False,,
October_2024,2024-10-02,BRNV,R,R3,674,R3_674_Ace,1,Acer,rubrum,139.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,675,R3_675_Pin,1,Pinus,taeda,587.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,676,R3_676_Ace,1,Acer,rubrum,122.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,677,R3_677_Nys,1,Nyssa,sylvatica,57.0,9.0,True,True,,knot @ dbh
October_2024,2024-10-02,BRNV,R,R3,678,R3_678_Nys,1,Nyssa,sylvatica,76.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,679,R3_679_Ace,1,Acer,rubrum,202.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,680,R3_680_Pin,1,Pinus,taeda,462.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,681,R3_681_Ace,1,Acer,rubrum,271.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,682,R3_682_Nys,1,Nyssa,sylvatica,36.0,4.0,True,True,,NYSSA!
October_2024,2024-10-02,BRNV,R,R3,683,R3_683_Pin,1,Pinus,taeda,334.0,5.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,684,R3_684_Ile,1,Ilex,opaca,102.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,685,R3_685_Ile,1,Ilex,opaca,62.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,686,R3_686_Liq,1,Liquidambar,styraciflua,294.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,687,R3_687_Vac,1,Vaccinium,spp.,42.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,688,R3_688_Ace,1,Acer,rubrum,69.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,689,R3_689_Liq,1,Liquidambar,styraciflua,231.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,690,R3_690_Ace,1,Acer,rubrum,139.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,691,R3_691_Pin,1,Pinus,taeda,590.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,692,R3_692_Liq,1,Liquidambar,styraciflua,163.0,7.0,True,True,,Liq.sty!
October_2024,2024-10-02,BRNV,R,R3,693,R3_693_Pin,1,Pinus,taeda,537.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,694,R3_694_Pin,1,Pinus,taeda,524.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,695,R3_695_Ace,1,Acer,rubrum,135.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,696,R3_696_Liq,1,Liquidambar,styraciflua,206.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,697,R3_697_Ace,1,Acer,rubrum,115.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,698,R3_698_Ace,1,Acer,rubrum,193.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,699,R3_699_Ile,1,Ilex,opaca,145.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,641,R3_641_Ace,2,Acer,rubrum,85.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R3,665,R3_665_Vac,2,Vaccinium,spp.,31.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,677,R3_677_Nys,2,Nyssa,sylvatica,36.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R3,684,R3_684_Ile,2,Ilex,opaca,81.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,698,R3_698_Ace,2,Acer,rubrum,90.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,670,R3_670_Ile,1,Ilex,opaca,65.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R3,699,R3_699_Ile,2,Ilex,opaca,20.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5201,R4_5201_Ile,1,Ilex,opaca,133.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5202,R4_5202_Jun,1,Juniperus,virginiana,64.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5203,R4_5203_Liq,1,Liquidambar,styraciflua,143.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5204,R4_5204_Pin,1,Pinus,taeda,493.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5205,R4_5205_Pin,1,Pinus,taeda,531.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5206,R4_5206_Pin,1,Pinus,taeda,247.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5207,R4_5207_Pin,1,Pinus,taeda,528.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5208,R4_5208_Nys,1,Nyssa,sylvatica,128.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5210,R4_5210_Ile,1,Ilex,opaca,110.0,4.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5211,R4_5211_Uni,1,Unidentifiable,spp.,,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5213,R4_5213_Ile,1,Ilex,opaca,90.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5214,R4_5214_Que,1,Quercus,michauxii,351.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5215,R4_5215_Liq,1,Liquidambar,styraciflua,101.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5216,R4_5216_Ile,1,Ilex,opaca,92.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5217,R4_5217_Ile,1,Ilex,opaca,98.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5218,R4_5218_Nys,1,Nyssa,sylvatica,44.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5219,R4_5219_Pin,1,Pinus,taeda,458.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5220,R4_5220_Ace,1,Acer,rubrum,154.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5222,R4_5222_Ile,1,Ilex,opaca,61.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5223,R4_5223_Liq,1,Liquidambar,styraciflua,273.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5224,R4_5224_Ile,1,Ilex,opaca,127.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5225,R4_5225_Ace,1,Acer,rubrum,224.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5226,R4_5226_Ile,1,Ilex,opaca,124.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5227,R4_5227_Ace,1,Acer,rubrum,104.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5228,R4_5228_Pin,1,Pinus,taeda,339.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5229,R4_5229_Ile,1,Ilex,opaca,172.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5230,R4_5230_Ace,1,Acer,rubrum,242.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5231,R4_5231_Ile,1,Ilex,opaca,93.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5232,R4_5232_Pin,1,Pinus,taeda,521.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5233,R4_5233_Pin,1,Pinus,taeda,410.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5234,R4_5234_Pin,1,Pinus,taeda,167.0,0.0,False,True,,snapped
October_2024,2024-10-02,BRNV,R,R4,5235,R4_5235_Ile,1,Ilex,opaca,58.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5236,R4_5236_Nys,1,Nyssa,sylvatica,58.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5237,R4_5237_Pin,1,Pinus,taeda,377.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5163,R4_5163_Ace,1,Acer,rubrum,317.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5239,R4_5239_Ace,1,Acer,rubrum,84.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5240,R4_5240_Pin,1,Pinus,taeda,626.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5241,R4_5241_Nys,1,Nyssa,sylvatica,68.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5242,R4_5242_Ile,1,Ilex,opaca,78.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5243,R4_5243_Ace,1,Acer,rubrum,137.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5244,R4_5244_Liq,1,Liquidambar,styraciflua,82.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5246,R4_5246_Nys,1,Nyssa,sylvatica,42.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5247,R4_5247_Nys,1,Nyssa,sylvatica,90.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5248,R4_5248_Liq,1,Liquidambar,styraciflua,48.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5249,R4_5249_Ile,1,Ilex,opaca,134.0,10.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5250,R4_5250_Nys,1,Nyssa,sylvatica,41.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5251,R4_5251_Nys,1,Nyssa,sylvatica,40.0,1.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5252,R4_5252_Liq,1,Liquidambar,styraciflua,85.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5253,R4_5253_Nys,1,Nyssa,sylvatica,35.0,3.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5254,R4_5254_Pin,1,Pinus,taeda,430.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5255,R4_5255_Ile,1,Ilex,opaca,75.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5258,R4_5258_Ace,1,Acer,rubrum,117.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5259,R4_5259_Nys,1,Nyssa,sylvatica,90.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5260,R4_5260_Nys,1,Nyssa,sylvatica,49.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5261,R4_5261_Liq,1,Liquidambar,styraciflua,52.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5262,R4_5262_Vac,1,Vaccinium,spp.,29.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5263,R4_5263_Vac,1,Vaccinium,spp.,22.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5264,R4_5264_Vac,1,Vaccinium,spp.,26.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5299,R4_5299_Nys,1,Nyssa,sylvatica,89.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5213,R4_5213_Ile,2,Ilex,opaca,70.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5217,R4_5217_Ile,2,Ilex,opaca,39.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5220,R4_5220_Ace,2,Acer,rubrum,126.0,6.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5222,R4_5222_Ile,2,Ilex,opaca,66.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5224,R4_5224_Ile,2,Ilex,opaca,54.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5227,R4_5227_Ace,2,Acer,rubrum,89.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5243,R4_5243_Ace,2,Acer,rubrum,70.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5247,R4_5247_Nys,2,Nyssa,sylvatica,43.0,2.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5262,R4_5262_Vac,2,Vaccinium,spp.,24.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5205,R4_5205_Pin,2,Pinus,taeda,124.0,0.0,False,True,,
October_2024,2024-10-02,BRNV,R,R4,5209,R4_5209_Liq,1,Liquidambar,styraciflua,206.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5212,R4_5212_Nys,1,Nyssa,sylvatica,158.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5221,R4_5221_Ile,1,Ilex,opaca,79.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5222,R4_5222_Ile,3,Ilex,opaca,36.0,7.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,5306,R4_5306_Ile,1,Ilex,opaca,135.0,9.0,True,True,,
October_2024,2024-10-02,BRNV,R,R4,485,R4_485_Pin,1,Pinus,taeda,600.0,8.0,True,True,,
October_2024,2024-10-02,BRNV,H,H1,105,H1_105_Uni,1,Unidentifiable,spp.,,,,False,,
October_2024,2024-10-02,BRNV,H,H1,106,H1_106_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H1,107,H1_107_Uni,1,Unidentifiable,spp.,,,,,,
October_2024,2024-10-02,BRNV,H,H1,197,H1_197_Uni,1,Unidentifiable,spp.,62.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,198,H1_198_Uni,1,Unidentifiable,spp.,,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,199,H1_199_Nys,1,Nyssa,sylvatica,86.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,200,H1_200_Uni,1,Unidentifiable,spp.,57.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,209,H1_209_Pin,1,Pinus,taeda,294.0,2.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,211,H1_211_Pin,1,Pinus,taeda,425.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,212,H1_212_Nys,1,Nyssa,sylvatica,105.0,3.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,213,H1_213_Nys,1,Nyssa,sylvatica,164.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,214,H1_214_Pin,1,Pinus,taeda,374.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,215,H1_215_Nys,1,Nyssa,sylvatica,97.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,216,H1_216_Pin,1,Pinus,taeda,440.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,218,H1_218_Pin,1,Pinus,taeda,220.0,3.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,219,H1_219_Nys,1,Nyssa,sylvatica,210.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,220,H1_220_Nys,1,Nyssa,sylvatica,214.0,9.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,221,H1_221_Nys,1,Nyssa,sylvatica,156.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,222,H1_222_Pin,1,Pinus,taeda,317.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,223,H1_223_Nys,1,Nyssa,sylvatica,202.0,0.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,224,H1_224_Nys,1,Nyssa,sylvatica,50.0,4.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,225,H1_225_Pin,1,Pinus,taeda,222.0,3.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,226,H1_226_Nys,1,Nyssa,sylvatica,162.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,227,H1_227_Pin,1,Pinus,taeda,580.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,228,H1_228_Ile,1,Ilex,opaca,80.0,8.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,229,H1_229_Ile,1,Ilex,opaca,80.0,9.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,230,H1_230_Ile,1,Ilex,opaca,45.0,2.0,,False,,
October_2024,2024-10-02,BRNV,H,H1,231,H1_231_Ile,1,Ilex,opaca,53.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,232,H1_232_Pin,1,Pinus,taeda,447.0,6.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,233,H1_233_Nys,1,Nyssa,sylvatica,78.0,7.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,234,H1_234_Pin,1,Pinus,taeda,346.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,235,H1_235_Pin,1,Pinus,taeda,315.0,5.0,,True,,
October_2024,2024-10-02,BRNV,H,H1,236,H1_236_Pin,1,Pinus,taeda,179.0,0.0,,True,,
